symbol,em_name,price_hkd,pct_chg,volume_shares,turnover_hkd,turnover_rate_pct,pe_dynamic,pb,pe_ttm,total_mv_hkd,float_mv_hkd,latest_high,latest_low,latest_open,prev_close,ts_code
06979,珍酒李渡,7.39,-1.99,1754800.0,12952965.0,0.05,42.0,1.66,42.0,25041928035.0,25041928035.0,7.62,7.32,7.53,7.54,06979.HK
01368,特步国际,3.94,-1.99,3146000.0,12442741.0,0.11,7.28,0.98,7.28,11055925083.0,11055925083.0,4.02,3.91,4.02,4.02,01368.HK
00811,新华文轩,8.86,-1.99,440000.0,3875690.0,0.1,6.26,0.62,6.26,10931831260.0,3915562706.0,8.9,8.73,8.82,9.04,00811.HK
01133,哈尔滨电气,16.2,-2.0,3998091.0,65386805.0,0.59,12.27,1.84,12.27,36227671200.0,10944250200.0,17.1,15.96,16.41,16.53,01133.HK
06865,福莱特玻璃,6.86,-2.0,4751000.0,32029630.0,1.1,15.79,0.64,15.79,16011701863.0,2969707720.0,6.99,6.56,6.92,7.0,06865.HK
02535,泓基集团,0.49,-2.0,900000.0,442150.0,0.05,60.82,3.64,60.82,980000000.0,980000000.0,0.495,0.49,0.495,0.5,02535.HK
02356,大新银行集团,12.25,-2.0,632252.0,7730314.0,0.04,6.96,0.49,6.96,17220463617.0,17220463617.0,12.5,12.12,12.48,12.5,02356.HK
02128,中国联塑,3.92,-2.0,5330000.0,20815730.0,0.17,8.71,0.45,8.71,12161480128.0,12161480128.0,4.03,3.86,4.03,4.0,02128.HK
00913,港湾数字,0.147,-2.0,110250.0,16285.0,0.03,0.35,0.16,0.35,52158248.0,52158248.0,0.151,0.146,0.151,0.15,00913.HK
06055,中烟香港,20.48,-2.01,2795820.0,56606044.0,0.4,14.45,3.89,14.45,14165606400.0,14165606400.0,21.04,19.51,20.4,20.9,06055.HK
06628,创胜集团医药-B,1.46,-2.01,11000.0,15585.0,0.0,-2.93,0.96,-2.93,661173409.0,661173409.0,1.49,1.38,1.38,1.49,06628.HK
09766,南方两倍做多特斯拉-U,14.07,-2.02,40.0,564.0,,,,,,,14.1,14.07,14.1,14.36,09766.HK
03868,信义能源,0.97,-2.02,9244000.0,9016120.0,0.11,7.39,0.56,7.39,8264120980.0,8264120980.0,0.98,0.95,0.98,0.99,03868.HK
01205,中信资源,0.485,-2.02,3762000.0,1815410.0,0.05,22.33,0.43,22.33,3810997667.0,3810997667.0,0.495,0.475,0.495,0.495,01205.HK
02883,中海油田服务,6.76,-2.03,8453282.0,57028376.0,0.47,7.57,0.6,7.57,32255961920.0,12243198240.0,6.95,6.66,6.9,6.9,02883.HK
00975,MONGOL MINING,6.73,-2.04,1638000.0,10975440.0,0.16,146.62,0.73,146.62,6959976120.0,6959976120.0,6.82,6.6,6.81,6.87,00975.HK
02820,GX中国生科,57.62,-2.04,39550.0,2273785.0,,,,,,,58.82,57.1,58.82,58.82,02820.HK
08606,倢冠控股,0.048,-2.04,60000.0,2880.0,0.0,27.69,0.9,27.69,69400800.0,69400800.0,0.048,0.048,0.048,0.049,08606.HK
02147,正味集团,0.48,-2.04,16000.0,7600.0,0.02,-0.73,0.07,-0.73,32256000.0,32256000.0,0.49,0.46,0.46,0.49,02147.HK
00613,梧桐国际,2.88,-2.04,44000.0,128340.0,0.0,18.64,1.94,18.64,3310943645.0,3310943645.0,2.94,2.87,2.94,2.94,00613.HK
00611,中国核能科技,0.48,-2.04,290000.0,139200.0,0.02,4.26,0.43,4.26,888977732.0,888977732.0,0.48,0.48,0.48,0.49,00611.HK
01030,新城发展,1.43,-2.05,15110000.0,21440000.0,0.21,23.85,0.2,23.85,10387150375.0,10387150375.0,1.47,1.4,1.47,1.46,01030.HK
00777,网龙,7.13,-2.06,631500.0,4516386.0,0.12,22.44,0.62,22.44,3751094775.0,3751094775.0,7.4,7.1,7.4,7.28,00777.HK
03606,福耀玻璃,49.9,-2.06,1382678.0,69103273.0,0.23,12.96,2.94,12.96,130226202247.0,30277184280.0,51.0,49.1,51.0,50.95,03606.HK
09893,比优集团,1.9,-2.06,120000.0,225600.0,0.0,33.65,5.47,33.65,6761577219.0,6761577219.0,1.9,1.86,1.86,1.94,09893.HK
82331,李宁-R,13.68,-2.08,0.0,,0.0,12.04,1.28,12.04,35360252141.0,35360252141.0,13.97,13.56,13.97,13.97,82331.HK
02729,凯乐士科技,26.36,-2.08,219800.0,5853220.0,0.05,-59.08,-7.59,-59.08,11279015096.0,11279015096.0,27.4,26.2,26.92,26.92,02729.HK
09928,时代邻里,0.47,-2.08,6000.0,2820.0,0.0,24.48,0.31,24.48,463266191.0,463266191.0,0.47,0.47,0.47,0.48,09928.HK
09618,京东集团-SW,106.6,-2.11,4594621.0,490695744.0,0.18,19.12,1.23,19.12,300430250518.0,266128925933.0,107.8,105.6,107.8,108.9,09618.HK
01183,澳能建设,0.139,-2.11,0.0,,0.0,38.25,1.45,38.25,553319967.0,553319967.0,0.142,0.139,0.142,0.142,01183.HK
01199,中远海运港口,4.63,-2.11,872000.0,4023686.0,0.02,7.49,0.36,7.49,18334591372.0,18334591372.0,4.7,4.58,4.7,4.73,01199.HK
00325,布鲁可,46.3,-2.11,121803.0,5668065.0,0.05,16.33,3.62,16.33,11457131544.0,11457131544.0,48.0,46.0,48.36,47.3,00325.HK
00591,中国高精密,0.231,-2.12,604000.0,139125.0,0.06,38.34,0.13,38.34,239662500.0,239662500.0,0.231,0.23,0.231,0.236,00591.HK
01611,新火集团,1.84,-2.13,106500.0,198240.0,0.01,-5.73,2.55,-5.73,1385423286.0,1385423286.0,1.92,1.83,1.87,1.88,01611.HK
01393,恒鼎实业,0.046,-2.13,5000.0,245.0,0.0,-0.31,0.41,-0.31,211841933.0,211841933.0,0.052,0.046,0.052,0.047,01393.HK
01148,新晨动力,0.23,-2.13,412000.0,94795.0,0.03,13.21,0.15,13.21,294908713.0,294908713.0,0.235,0.23,0.235,0.235,01148.HK
00808,泓富产业信托,1.38,-2.13,689362.0,947829.0,0.04,,,,2201839146.0,2201839146.0,1.39,1.37,1.39,1.41,00808.HK
03369,秦港股份,2.29,-2.14,155500.0,356280.0,0.02,7.08,0.54,7.08,12795173480.0,1900363370.0,2.32,2.28,2.29,2.34,03369.HK
01682,杭品生活科技,0.229,-2.14,568000.0,130576.0,0.04,-74.8,2.06,-74.8,359954566.0,359954566.0,0.239,0.228,0.234,0.234,01682.HK
00688,中国海外发展,13.27,-2.14,27835011.0,368647488.0,0.25,10.34,0.34,10.34,145238604509.0,145238604509.0,13.52,13.06,13.5,13.56,00688.HK
02648,安井食品,66.1,-2.15,224400.0,14733275.0,0.56,12.84,1.21,12.84,22030398405.0,2643649670.0,69.65,65.0,67.6,67.55,02648.HK
00152,深圳国际,5.47,-2.15,3889619.0,21306450.0,0.16,5.94,0.38,5.94,13367233568.0,13367233568.0,5.6,5.42,5.58,5.59,00152.HK
03658,新希望服务,1.82,-2.15,52000.0,95340.0,0.01,6.19,1.02,6.19,1481709320.0,1481709320.0,1.85,1.82,1.84,1.86,03658.HK
01726,HKE HOLDINGS,0.91,-2.15,10000.0,8900.0,0.0,-15.09,19.57,-15.09,1038989468.0,1038989468.0,0.91,0.87,0.87,0.93,01726.HK
01066,威高股份,3.18,-2.15,10404684.0,33111352.0,0.23,8.04,0.54,8.04,14346118198.0,14192524198.0,3.24,3.16,3.23,3.25,01066.HK
06690,海尔智家,19.94,-2.16,9816243.0,194988588.0,0.34,8.92,1.32,8.92,186989935221.0,56900530084.0,20.22,19.6,20.0,20.38,06690.HK
01837,五谷磨房,1.35,-2.17,286000.0,387020.0,0.01,10.04,1.57,10.04,2954493900.0,2954493900.0,1.39,1.33,1.39,1.38,01837.HK
01011,泰凌医药,0.45,-2.17,64000.0,28690.0,0.01,-14.81,-1.0,-14.81,427048962.0,427048962.0,0.455,0.45,0.455,0.46,01011.HK
01427,中国天保集团,0.224,-2.18,235000.0,53810.0,0.03,-1.43,0.23,-1.43,196657664.0,196657664.0,0.236,0.217,0.236,0.229,01427.HK
02469,粉笔,0.445,-2.2,1796500.0,791380.0,0.08,4.48,0.68,4.48,982888423.0,982888423.0,0.455,0.435,0.455,0.455,02469.HK
00142,第一太平,4.89,-2.2,4823134.0,23761909.0,0.11,4.05,0.61,4.05,20841766942.0,20841766942.0,5.0,4.81,5.0,5.0,00142.HK
00086,新鸿基公司,3.98,-2.21,288000.0,1153660.0,0.01,4.91,0.35,4.91,7817123942.0,7817123942.0,4.08,3.97,4.08,4.07,00086.HK
07766,南方两倍做多特斯拉,110.2,-2.22,11900.0,1313853.0,,,,,,,110.6,110.1,110.3,112.7,07766.HK
03989,首创环境,0.088,-2.22,1030000.0,92222.0,0.01,4.14,0.16,4.14,1257936519.0,1257936519.0,0.095,0.087,0.095,0.09,03989.HK
02396,华芢生物-B,4.4,-2.22,200.0,880.0,0.0,-2.24,0.75,-2.24,517693097.0,365297438.0,4.4,4.4,4.4,4.5,02396.HK
01091,南方锰业,0.44,-2.22,1121000.0,492180.0,0.02,13.0,0.74,13.0,2172271622.0,2172271622.0,0.45,0.43,0.45,0.45,01091.HK
00434,博雅互动,2.2,-2.22,1085000.0,2354610.0,0.14,-3.39,0.7,-3.39,1677266206.0,1677266206.0,2.25,2.15,2.25,2.25,00434.HK
00151,中国旺旺,3.96,-2.22,3134000.0,12383755.0,0.03,10.36,2.39,10.36,46734617695.0,46734617695.0,3.98,3.88,3.98,4.05,00151.HK
03618,重庆农村商业银行,6.15,-2.23,7296653.0,44858836.0,0.29,5.05,0.45,5.05,69845550000.0,15457016652.0,6.21,6.05,6.12,6.29,03618.HK
03288,海天味业,28.9,-2.23,2246079.0,64837709.0,0.77,20.69,3.55,20.69,169117740882.0,8416385160.0,29.98,28.46,29.3,29.56,03288.HK
01691,JS环球生活,1.31,-2.24,3072000.0,4020635.0,0.09,-24.22,1.12,-24.22,4551689028.0,4551689028.0,1.33,1.29,1.33,1.34,01691.HK
02460,华润饮料,7.36,-2.26,911400.0,6674828.0,0.04,16.18,1.49,16.18,17650726976.0,17650726976.0,7.48,7.23,7.48,7.53,02460.HK
03680,瑞和数智,2.15,-2.27,244000.0,522040.0,0.03,-27.49,-193.23,-27.49,1933284377.0,1933284377.0,2.2,2.1,2.19,2.2,03680.HK
02013,微盟集团,1.29,-2.27,15249848.0,19671203.0,0.37,-21.74,1.87,-21.74,5330613088.0,5330613088.0,1.34,1.27,1.34,1.32,02013.HK
01637,顺兴集团控股,0.43,-2.27,62000.0,26660.0,0.02,16.84,0.75,16.84,172000000.0,172000000.0,0.43,0.43,0.43,0.44,01637.HK
00154,北京控股环境集团,0.43,-2.27,120000.0,50400.0,0.01,2.51,0.15,2.51,645154865.0,645154865.0,0.43,0.42,0.42,0.44,00154.HK
03347,泰格医药,30.62,-2.3,494700.0,14843230.0,0.4,30.68,1.11,30.68,26364617651.0,3770081376.0,31.8,29.64,31.8,31.34,03347.HK
00690,联康生物科技集团,0.085,-2.3,435000.0,36420.0,0.01,5.44,1.23,5.44,507554392.0,507554392.0,0.087,0.083,0.087,0.087,00690.HK
06186,中国飞鹤,2.97,-2.3,14533166.0,43186401.0,0.17,12.18,0.97,12.18,26158764171.0,26158764171.0,3.03,2.94,3.02,3.04,06186.HK
06826,昊海生物科技,15.69,-2.3,66600.0,1050070.0,0.19,13.7,0.59,13.7,3608400243.0,563726638.0,16.49,15.66,16.49,16.06,06826.HK
01765,希教国际控股,0.127,-2.31,1678000.0,215736.0,0.02,1.4,0.09,1.4,1101589890.0,1101589890.0,0.131,0.125,0.13,0.13,01765.HK
01361,361度,4.23,-2.31,1704000.0,7199137.0,0.08,6.33,0.78,6.33,9169294860.0,9169294860.0,4.4,4.21,4.35,4.33,01361.HK
09929,澳达控股,1.69,-2.31,1350000.0,2316900.0,0.07,-179.25,17.49,-179.25,3380000000.0,3380000000.0,1.76,1.68,1.74,1.73,09929.HK
01883,中信国际电讯,2.53,-2.32,2391927.0,6100769.0,0.06,10.18,0.85,10.18,9363255196.0,9363255196.0,2.61,2.53,2.59,2.59,01883.HK
09820,GX中国生科-U,7.35,-2.33,7900.0,58093.0,,,,,,,7.55,7.3,7.55,7.525,09820.HK
06110,滔搏,2.52,-2.33,10735150.0,27455016.0,0.17,10.92,1.6,10.92,15627079500.0,15627079500.0,2.61,2.47,2.58,2.58,06110.HK
03938,LFG投资控股,3.78,-2.33,136000.0,502400.0,0.03,-127.84,13.77,-127.84,1853978101.0,1853978101.0,3.85,3.67,3.85,3.87,03938.HK
01731,其利工业集团,0.84,-2.33,820000.0,673800.0,0.07,4.93,0.64,4.93,940800000.0,940800000.0,0.84,0.82,0.84,0.86,01731.HK
01428,耀才证券金融,7.11,-2.34,9536550.0,67455924.0,0.56,19.08,6.6,19.08,12067776750.0,12067776750.0,7.3,6.96,7.3,7.28,01428.HK
06699,时代天使,66.9,-2.34,380020.0,25270822.0,0.22,51.66,2.94,51.66,11432967488.0,11432967488.0,68.5,65.6,68.5,68.5,06699.HK
02269,药明生物,30.1,-2.34,12623969.0,377555040.0,0.3,22.95,2.38,22.95,124694469852.0,124694469852.0,30.82,29.62,30.6,30.82,02269.HK
01995,永升服务,1.67,-2.34,1488000.0,2503680.0,0.09,5.94,0.5,5.94,2876728640.0,2876728640.0,1.71,1.66,1.71,1.71,01995.HK
00719,山东新华制药股份,5.41,-2.35,516000.0,2817840.0,0.26,12.8,0.65,12.8,3769057383.0,1054950000.0,5.74,5.41,5.74,5.54,00719.HK
00408,叶氏化工集团,2.08,-2.35,22000.0,45960.0,0.0,8.45,0.29,8.45,1161597000.0,1161597000.0,2.1,2.08,2.1,2.13,00408.HK
00178,莎莎国际,0.83,-2.35,1144000.0,958260.0,0.04,27.19,2.21,27.19,2575647250.0,2575647250.0,0.85,0.83,0.85,0.85,00178.HK
03186,易方达生物医药,12.84,-2.36,1800.0,23111.0,,,,,,,12.88,12.82,12.88,13.15,03186.HK
00144,招商局港口,12.83,-2.36,1018730.0,13020241.0,0.02,8.34,0.49,8.34,53860457856.0,53860457856.0,13.14,12.54,13.14,13.14,00144.HK
03174,南方恒生生科,2.81,-2.36,2173700.0,6080872.0,,,,,,,2.874,2.78,2.87,2.878,03174.HK
07388,南方两倍做空英伟达,13.21,-2.37,13860.0,183546.0,,,,,,,13.53,13.17,13.53,13.53,07388.HK
82840,SPDR金-R,2600.0,-2.37,2.0,5228.0,,,,,,,2614.0,2600.0,2614.0,2663.0,82840.HK
03533,XAGX金兑,71.8,-2.37,2000.0,144098.0,,,,,,,72.98,71.8,72.98,73.54,03533.HK
06680,金力永磁,18.94,-2.37,3841188.0,73682190.0,1.64,31.56,3.02,31.56,26053661285.0,4446424781.0,19.7,18.76,19.68,19.4,06680.HK
03311,中国建筑国际,7.41,-2.37,3752722.0,27834885.0,0.07,4.12,0.5,4.12,39141225510.0,39141225510.0,7.58,7.35,7.58,7.59,03311.HK
07618,京东工业,11.52,-2.37,505600.0,5887873.0,0.02,12.22,2.49,12.22,31294686194.0,31294686194.0,11.88,11.49,11.68,11.8,07618.HK
00123,越秀地产,3.7,-2.37,3350845.0,12320797.0,0.08,244.32,0.25,244.32,14893953778.0,14893953778.0,3.82,3.63,3.82,3.79,00123.HK
09998,光荣控股,0.41,-2.38,5000.0,2050.0,0.0,3.01,0.97,3.01,328000000.0,328000000.0,0.41,0.41,0.41,0.42,09998.HK
01086,好孩子国际,0.82,-2.38,388000.0,321670.0,0.02,6.28,0.22,6.28,1372132376.0,1372132376.0,0.85,0.81,0.84,0.84,01086.HK
09988,阿里巴巴-W,102.4,-2.38,54935344.0,5600257536.0,0.29,16.75,1.62,16.75,1965370568499.0,1965370568499.0,103.7,100.8,102.8,104.9,09988.HK
03069,华夏恒生生科,11.84,-2.39,3051532.0,36020944.0,,,,,,,12.2,11.69,12.2,12.13,03069.HK
09600,新纽科技,0.163,-2.4,7660800.0,1278364.0,0.77,-0.78,0.25,-0.78,162651910.0,162651910.0,0.165,0.163,0.165,0.167,09600.HK
00564,中创智领,13.43,-2.4,695200.0,9346760.0,0.29,5.21,0.85,5.21,23977921060.0,3266635306.0,13.77,13.35,13.77,13.76,00564.HK
83418,华夏数字黄金-R,29.26,-2.4,0.0,,,,,,,,29.98,29.24,29.98,29.98,83418.HK
83081,价值黄金-R,17.05,-2.4,0.0,,,,,,,,17.47,17.03,17.47,17.47,83081.HK
09878,汇通达网络,7.3,-2.41,345700.0,2465734.0,0.07,12.32,0.46,12.32,4096571200.0,3858929300.0,7.5,7.0,7.48,7.48,09878.HK
02789,远大中国,0.162,-2.41,778000.0,128500.0,0.01,2.58,1.3,2.58,1005814908.0,1005814908.0,0.168,0.16,0.167,0.166,02789.HK
01921,达力普控股,2.83,-2.41,6140000.0,17486680.0,0.39,292.88,2.86,292.88,4449812760.0,4449812760.0,2.95,2.8,2.95,2.9,01921.HK
02367,巨子生物,24.9,-2.43,2669000.0,66811180.0,0.25,12.47,2.43,12.47,26436429600.0,26436429600.0,25.82,24.7,25.3,25.52,02367.HK
01757,环球华商俱乐部,16.83,-2.43,66000.0,1117580.0,0.01,17561.74,226.08,17561.74,20196000000.0,20196000000.0,17.25,16.66,17.08,17.25,01757.HK
01526,瑞慈医疗,0.8,-2.44,37000.0,29800.0,0.0,3.74,0.7,3.74,1271190400.0,1271190400.0,0.81,0.8,0.81,0.82,01526.HK
01110,金活医药集团,0.4,-2.44,504000.0,203360.0,0.08,19.93,0.36,19.93,249000000.0,249000000.0,0.415,0.395,0.415,0.41,01110.HK
00173,嘉华国际,2.0,-2.44,548838.0,1103187.0,0.02,-7.25,0.16,-7.25,6305457214.0,6305457214.0,2.03,2.0,2.03,2.05,00173.HK
00082,疯狂体育,0.08,-2.44,398000.0,31612.0,0.01,-74.38,0.51,-74.38,362090835.0,362090835.0,0.08,0.079,0.08,0.082,00082.HK
00075,渝太地产,0.159,-2.45,1000.0,135.0,0.0,-0.37,0.18,-0.37,127129629.0,127129629.0,0.164,0.159,0.163,0.163,00075.HK
09699,顺丰同城,7.55,-2.45,1305736.0,9836595.0,0.18,22.45,1.9,22.45,6902623038.0,5605798058.0,7.72,7.39,7.72,7.74,09699.HK
02443,汽车街,1.58,-2.47,174800.0,270090.0,0.02,143.76,1.28,143.76,1315606636.0,1315606636.0,1.61,1.49,1.49,1.62,02443.HK
00232,大陆航空科技控股,0.395,-2.47,10034000.0,4004500.0,0.11,39.07,1.19,39.07,3674833039.0,3674833039.0,0.4,0.395,0.4,0.405,00232.HK
00081,中国海外宏洋集团,2.37,-2.47,6210000.0,14636045.0,0.17,25.01,0.24,25.01,8435718115.0,8435718115.0,2.44,2.32,2.42,2.43,00081.HK
01276,恒瑞医药,53.3,-2.47,1652861.0,88880915.0,0.64,38.91,4.91,38.91,353762753284.0,13761932080.0,55.35,52.8,55.05,54.65,01276.HK
01209,华润万象生活,37.88,-2.47,2556825.0,96442173.0,0.11,19.68,5.05,19.68,86461100000.0,86461100000.0,38.72,37.34,38.72,38.84,01209.HK
02273,固生堂,26.04,-2.47,498800.0,13000674.0,0.22,14.95,2.49,14.95,5837500100.0,5837500100.0,26.36,25.72,26.22,26.7,02273.HK
03081,价值黄金,19.7,-2.48,199153.0,3938068.0,,,,,,,20.2,19.7,20.2,20.2,03081.HK
08136,英马斯集团,0.039,-2.5,60000.0,2380.0,0.01,6.56,0.36,6.56,39000000.0,39000000.0,0.04,0.039,0.04,0.04,08136.HK
08079,仍志集团控股,0.78,-2.5,40000.0,33850.0,0.11,-8.25,0.93,-8.25,28577017.0,28577017.0,0.89,0.78,0.89,0.8,08079.HK
03996,中国能源建设,1.17,-2.5,41880000.0,48631730.0,0.45,8.13,0.36,8.13,51761014394.0,10837050120.0,1.2,1.15,1.19,1.2,03996.HK
02545,中赣通信,0.39,-2.5,22000.0,8700.0,0.0,29.51,0.52,29.51,249600000.0,249600000.0,0.4,0.38,0.4,0.4,02545.HK
01519,极兔速递-W,8.53,-2.51,12875100.0,109674228.0,0.15,53.57,3.09,53.57,82711373288.0,74425416179.0,8.9,8.41,8.9,8.75,01519.HK
03170,恒生黄金ETF,13.18,-2.51,438500.0,5802206.0,,,,,,,13.45,13.18,13.45,13.52,03170.HK
01928,金沙中国有限公司,13.54,-2.52,7389058.0,100013078.0,0.09,15.72,10.05,15.72,109584359324.0,109584359324.0,13.89,13.38,13.89,13.89,01928.HK
03418,华夏数字黄金,33.8,-2.54,3660.0,124083.0,,,,,,,34.68,33.78,34.68,34.68,03418.HK
02420,子不语,3.83,-2.54,43500.0,167245.0,0.01,6.42,2.11,6.42,1915000000.0,1915000000.0,3.95,3.73,3.93,3.93,02420.HK
41533,XAGX金兑-U,9.18,-2.55,0.0,,,,,,,,9.42,9.18,9.42,9.42,41533.HK
02669,中海物业,3.44,-2.55,6750145.0,23174597.0,0.21,7.47,1.74,7.47,11296823982.0,11296823982.0,3.53,3.4,3.53,3.53,02669.HK
01378,中国宏桥,22.16,-2.55,38187844.0,839581760.0,0.39,8.68,1.5,8.68,217597856157.0,217597856157.0,22.8,21.52,22.8,22.74,01378.HK
00636,KLN,5.73,-2.55,349500.0,2003940.0,0.02,7.34,0.58,7.34,10356570130.0,10356570130.0,5.89,5.71,5.88,5.88,00636.HK
01927,久久王,0.229,-2.55,925000.0,195870.0,0.12,-21.46,0.42,-21.46,181368000.0,181368000.0,0.229,0.205,0.219,0.235,01927.HK
00384,中国燃气,6.1,-2.56,5354838.0,32519911.0,0.1,11.76,0.59,11.76,33233731720.0,33233731720.0,6.26,6.02,6.03,6.26,00384.HK
01997,九龙仓置业,21.34,-2.56,2209471.0,46767737.0,0.07,-15.22,0.36,-15.22,64793091158.0,64793091158.0,21.5,20.26,20.26,21.9,01997.HK
07666,剂泰科技-P,14.04,-2.57,841500.0,11905700.0,0.08,-38.28,11.47,-38.28,16605077814.0,15206865958.0,14.78,13.72,14.02,14.41,07666.HK
08220,比高集团,4.55,-2.57,35050.0,164803.0,0.02,-37.07,-11.65,-37.07,809698558.0,809698558.0,4.79,4.55,4.67,4.67,08220.HK
09418,华夏数字黄金-U,4.318,-2.57,0.0,,,,,,,,4.432,4.316,4.432,4.432,09418.HK
00101,恒隆地产,7.17,-2.58,4297953.0,30864583.0,0.08,20.66,0.27,20.66,37306101726.0,37306101726.0,7.38,7.1,7.38,7.36,00101.HK
02315,百奥赛图-B,39.88,-2.59,329000.0,13093990.0,0.3,55.02,6.9,55.02,17822308990.0,4417982970.0,40.94,39.2,40.94,40.94,02315.HK
01963,重庆银行,7.9,-2.59,2355500.0,18475565.0,0.15,4.39,0.43,4.39,28643436265.0,12474264415.0,8.1,7.7,8.1,8.11,01963.HK
01061,亿胜生物科技,2.63,-2.59,260000.0,685050.0,0.05,4.69,0.62,4.69,1490870730.0,1490870730.0,2.71,2.62,2.71,2.7,01061.HK
06051,有赞,0.075,-2.6,46968000.0,3478816.0,0.15,13.42,1.74,13.42,2422757428.0,2422757428.0,0.077,0.073,0.077,0.077,06051.HK
02530,纽曼思,0.75,-2.6,288000.0,214320.0,0.03,123.1,1.37,123.1,750000000.0,750000000.0,0.75,0.73,0.73,0.77,02530.HK
02383,TOM集团,0.375,-2.6,8000.0,3000.0,0.0,-7.24,-0.66,-7.24,1484441459.0,1484441459.0,0.375,0.375,0.375,0.385,02383.HK
02196,复星医药,15.33,-2.6,1251026.0,19129180.0,0.23,10.48,0.73,10.48,40769526782.0,8293093095.0,15.66,15.17,15.6,15.74,02196.HK
01028,千百度,1.12,-2.61,658000.0,733850.0,0.03,-16.8,2.3,-16.8,2791488000.0,2791488000.0,1.16,1.1,1.16,1.15,01028.HK
02841,GX中国医疗科技,35.06,-2.61,500.0,17750.0,,,,,,,35.5,35.06,35.5,36.0,02841.HK
00909,明源云,1.49,-2.61,5271000.0,7751402.0,0.28,84.19,0.59,84.19,2849401530.0,2849401530.0,1.53,1.45,1.53,1.53,00909.HK
09840,SPDR金-U,383.4,-2.62,0.0,,,,,,,,393.7,383.3,393.7,393.7,09840.HK
03030,南方黄金,6.32,-2.62,6500.0,41242.0,,,,,,,6.49,6.31,6.49,6.49,03030.HK
00698,通达集团,2.23,-2.62,17000.0,37440.0,0.01,3.61,0.15,3.61,434208099.0,434208099.0,2.23,2.21,2.21,2.29,00698.HK
09081,价值黄金-U,2.516,-2.63,0.0,,,,,,,,2.584,2.514,2.584,2.584,09081.HK
02312,LONG投资集团,0.37,-2.63,353000.0,130235.0,0.08,-11.53,1.03,-11.53,169045011.0,169045011.0,0.38,0.355,0.375,0.38,02312.HK
02181,迈博药业-B,0.37,-2.63,4000.0,1520.0,0.0,24.12,8.76,24.12,1525909600.0,1525909600.0,0.38,0.37,0.38,0.38,02181.HK
01908,建发国际集团,12.93,-2.64,4017317.0,51475649.0,0.18,7.17,0.87,7.17,28965192927.0,28965192927.0,13.2,12.51,13.2,13.28,01908.HK
00268,金蝶国际,6.28,-2.64,17286927.0,108498692.0,0.49,216.69,2.45,216.69,22290663882.0,22290663882.0,6.37,6.2,6.35,6.45,00268.HK
02517,锅圈,1.84,-2.65,6924400.0,12604560.0,0.27,9.91,1.44,9.91,4751502656.0,4751502656.0,1.9,1.8,1.89,1.89,02517.HK
00536,贸易通,1.1,-2.65,574000.0,635900.0,0.07,10.42,2.28,10.42,875664591.0,875664591.0,1.12,1.1,1.12,1.13,00536.HK
00200,新濠国际发展,3.3,-2.65,2434062.0,7978595.0,0.11,7.09,3.94,7.09,7507584586.0,7507584586.0,3.39,3.21,3.39,3.39,00200.HK
01477,欧康维视生物-B,4.76,-2.66,236000.0,1118375.0,0.03,-22.07,0.95,-22.07,3881220291.0,3881220291.0,4.89,4.68,4.89,4.89,01477.HK
08246,中华燃气,0.73,-2.67,5000.0,3650.0,0.0,-9.94,20.71,-9.94,432308190.0,432308190.0,0.73,0.73,0.73,0.75,08246.HK
08147,汇思太平洋,0.73,-2.67,248000.0,187200.0,0.12,-16.82,16.19,-16.82,151277606.0,151277606.0,0.79,0.73,0.76,0.75,08147.HK
08005,裕兴科技,0.073,-2.67,384000.0,28032.0,0.02,-2.83,0.11,-2.83,181602450.0,181602450.0,0.073,0.073,0.073,0.075,08005.HK
01830,完美医疗,1.09,-2.68,407000.0,444220.0,0.03,8.51,3.19,8.51,1369255570.0,1369255570.0,1.1,1.08,1.1,1.12,01830.HK
00565,锦艺集团控股,2.9,-2.68,1715000.0,5053800.0,0.06,-154.39,-222.09,-154.39,7797534973.0,7797534973.0,3.03,2.9,3.01,2.98,00565.HK
09888,百度集团-SW,108.7,-2.69,4616735.0,505265440.0,0.21,171.3,0.97,171.3,295883712266.0,238922703482.0,110.4,107.9,110.4,111.7,09888.HK
06038,信越控股,0.36,-2.7,880000.0,308200.0,0.09,6.5,1.21,6.5,361080000.0,361080000.0,0.365,0.335,0.365,0.37,06038.HK
02290,龙丰集团,2.16,-2.7,2040500.0,4281500.0,0.41,5.47,32106.4,5.47,1080000000.0,1080000000.0,2.22,2.01,2.22,2.22,02290.HK
01004,中国智慧能源,0.18,-2.7,30000.0,5410.0,0.01,-0.49,-1.35,-0.49,84369162.0,84369162.0,0.181,0.18,0.181,0.185,01004.HK
00136,中国儒意,1.44,-2.7,22212000.0,32153500.0,0.13,12.16,0.92,12.16,24192885046.0,24192885046.0,1.47,1.43,1.46,1.48,00136.HK
09069,华夏恒生生科-U,1.508,-2.71,17500.0,26215.0,,,,,,,1.508,1.498,1.498,1.55,09069.HK
02840,SPDR金,3004.0,-2.72,14107.0,42552789.0,,,,,,,3060.0,3002.0,3060.0,3088.0,02840.HK
00380,中国管业,0.143,-2.72,396000.0,56628.0,0.03,3.4,0.22,3.4,190514038.0,190514038.0,0.143,0.143,0.143,0.147,00380.HK
