tier,quality_score,ts_code,name,source_batch,tags,market_cap_hkd,turnover_hkd,pb,pe_ttm,cash_to_liab,net_cash_to_mv,shareholder_return_yield,div_paid_years,latest_payout,profit_trend,revenue_trend,cfo_profit_avg4,oneoff_latest,screen_score,hard_flags,governance_grade,governance_score,governance_action,governance_notes,hkex_regulatory_hits,sfc_enforcement_hits,dilution_count,capital_reorg_count,connected_count,delay_suspend_count,audit_count,investigation_count,winding_count,offer_privatisation_count,director_auditor_change_count,profit_warning_count,evidence_titles,hkex_regulatory_evidence,sfc_evidence
B,78.31207092231611,00914.HK,海螺水泥,补充宽筛,公用/基建,91518955539.25114,131561208.6,0.4140068493150685,10.093881278538811,2.02646001089714,0.5865354087654313,0.0602663564886782,4,0.6516087210319575,高点回落,高点回落,1.6045908931025905,0.3213395732295645,110.8312119822242,利润趋势弱,Clean,12,暂未命中明显治理红旗,关联交易 6 次；盈利警告 1 次,0,0,0,0,6,0,0,0,0,0,0,1,connected: SUPPLEMENTAL ANNOUNCEMENT CONNECTED TRANSACTION: ACQUISITION OF 100% EQUITY INTERESTS IN CONCH IT ENGINEERING || connected: CONNECTED TRANSACTION: ACQUISITION OF 100% EQUITY INTERESTS IN CONCH IT ENGINEERING || profit_warning: PROFIT WARNING,,
B,78.29492606825534,06168.HK,周六福,原始初筛,消费,6836653854.077549,23202191.0,1.4868667917448406,8.01916823014384,0.8344497714188794,-0.036977153647939,0.0578072268152479,3,0.51305991463022,稳定,稳定,0.3634928271761132,0.0619735789878176,73.45484381726601,非严格净现金；现金流覆盖弱,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B,78.05857719159687,02549.HK,卡罗特,原始初筛,,2159140312.0,121285.0,1.390344827586207,7.56,2.1099422471658333,0.2523476575245379,0.0417985804342668,3,0.2777786397523719,同比下滑,稳定,0.7459874943486122,-0.0260816272701178,94.24314186446612,利润趋势弱,Clean,2,暂未命中明显治理红旗,盈利警告 1 次,0,0,0,0,0,0,0,0,0,0,0,1,profit_warning: PROFIT WARNING,,
B,77.81671183757757,01880.HK,中国中免,补充宽筛,,103141825407.96552,80900001.2,1.5752556317335946,22.452254652301665,2.437786128901465,0.1931699337632752,0.0292348713829058,4,0.8275018146740928,同比下滑,稳定,1.2647068537708273,0.3498189442370204,89.82809816529559,利润趋势弱,Clean,8,暂未命中明显治理红旗,关联交易 4 次,0,0,0,0,4,0,0,0,0,0,0,0,connected: CONTINUING CONNECTED TRANSACTION ENTERING INTO 2026 FRAMEWORK AGREEMENT || connected: DISCLOSEABLE AND CONTINUING CONNECTED TRANSACTION IN RELATION TO THE RENEWAL OF THE FINANCIAL SERVICES AGREEMENT,,
B,77.64488928589347,03828.HK,明辉国际,补充宽筛,,558039650.025974,47420.0,0.4046753246753246,5.537142857142857,0.6200343145636921,-0.4244006908272137,0.1170865453681629,4,0.7181218047351963,同比下滑,稳定,1.6863888541351733,0.077013947485978,96.67020714817028,非严格净现金；利润趋势弱,Clean,8,暂未命中明显治理红旗,关联交易 1 次；盈利警告 3 次,0,0,0,0,1,0,0,0,0,0,1,3,"connected: CHANGE OF LOCAL PARTNER IN VIE STRUCTURE, ENTERING INTO OF THE NEW STRUCTURED DOCUMENTS, CONNECTED TRANSACTION IN RELATION TO NEW LOAN AGREEMENT || director_auditor_change: RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING",,
B,77.57469293686836,02145.HK,上美股份,补充宽筛,,10717617658.34759,37333827.4,3.4997827562797017,8.781439239646978,0.4542596744322059,-0.1065670596217268,0.0568402437388238,4,0.5525180169312899,同比增长,同比增长,0.9149915065917804,0.3022037523105025,76.6418432467069,非严格净现金,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B,77.26948894334338,09699.HK,顺丰同城,补充宽筛,,6619204078.823842,11853748.0,1.821986754966888,21.5282119205298,1.210326101106828,0.0695630463295546,0.0110614507617674,0,,同比增长,同比增长,2.5457268683190044,0.1610122498361647,65.65664433365906,无明显硬伤,Clean,18,暂未命中明显治理红旗,关联交易频繁 10 次,0,0,0,0,10,0,0,0,0,0,0,0,connected: RENEWAL OF CONNECTED TRANSACTION UNDER THE TENANCY AGREEMENT || connected: CONNECTED TRANSACTION - CAPITAL INCREASE AGREEMENT,,
B,76.19812133347844,02507.HK,西锐,原始初筛,,12041032112.426764,20225104.0,1.7479896611143022,11.139890867317632,0.7837162490456029,-0.0727570214762458,0.0213642027359525,2,0.2635334610233442,稳定,稳定,1.2913440030047705,0.0435274125491438,70.589623114743,非严格净现金,Clean,10,暂未命中明显治理红旗,审计/核数师风险 1 次,0,0,0,0,0,0,1,0,0,0,1,0,"audit: PROPOSED RE-ELECTION OF THE RETIRING DIRECTORS, PROPOSED PAYMENT OF FINAL DIVIDEND, PROPOSED CHANGE OF AUDITOR AND NOTICE OF ANNUAL GENERAL MEETING || director_auditor_change: PROPOSED RE-ELECTION OF THE RETIRING DIRECTORS, PROPOSED PAYMENT OF FINAL DIVIDEND, PROPOSED CHANGE OF AUDITOR AND NOTICE OF ANNUAL GENERAL MEETING",,
B,75.74463243616026,09658.HK,特海国际,补充宽筛,,6242870399.999999,2021535.0,2.0124373119358068,28.03931795386158,1.5356298995875668,0.2136279396093182,0.0,0,,同比增长,稳定,2.856721304297424,0.5307584616651569,75.69028368634342,一次性占比高,Clean,10,暂未命中明显治理红旗,关联交易 4 次；盈利警告 1 次,0,0,0,0,4,0,0,0,0,0,0,1,connected: Continuing Connected transaction || connected: (1) PROPOSED RENEWAL OF EXISTING NON-EXEMPT CONTINUING CONNECTED TRANSACTION; AND (2) NOTICE OF EXTRAORDINARY GENERAL MEETING || profit_warning: PROFIT WARNING,,
B,75.45835002064423,01354.HK,经发物业,补充宽筛,地产链,154666975.99999997,300993.0,0.4342245989304812,2.183529411764705,1.3841070712907646,1.5987381818339814,0.0,0,,稳定,稳定,1.3531487070134212,0.2339088009007318,89.86686308682249,地产链折价,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B,74.81072527631315,00236.HK,香港生力啤,原始初筛,,437077555.2,516900.0,0.6045,5.742749999999999,2.3245519115457527,0.3364300470032463,0.0386001206863161,3,0.2453920834482849,稳定,稳定,0.0443480670461997,0.8220680776153128,95.7151255595182,一次性占比高；现金流覆盖弱,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B,74.70549524009412,01540.HK,澳狮环球,补充宽筛,,196975369.7777778,174180.0,0.6339506172839506,6.895432098765433,0.8629876241938296,-0.0901086071828378,0.0914658993168828,3,0.698742424773181,同比下滑,稳定,1.8970030788971528,0.3359021963779031,100.9022850264344,非严格净现金；利润趋势弱,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B,74.0650820356988,02669.HK,中海物业,原始初筛,地产链,10738550703.819769,29221096.19,1.6540116279069768,7.1008430232558135,0.8922114111601747,-0.0705467637947202,0.0556970876700568,4,0.4376025677889403,稳定,稳定,0.9473410402291148,0.0951777866063204,78.79241351833966,非严格净现金；地产链折价,Clean,18,暂未命中明显治理红旗,关联交易频繁 10 次,0,0,0,0,10,0,0,0,0,0,0,0,"connected: Connected Transaction - Capital Increase in China Construction Property Management Co., Ltd. || connected: Connected Transaction - Provision of Guarantee to Connected Person",,
B,73.19703060344689,00816.HK,金茂服务,原始初筛,,1953048240.0,5336921.02,1.1332735426008969,5.6857399103139015,0.5382759261082865,-0.7154201168118612,0.1052104068868263,4,0.6620112181810567,同比下滑,同比增长,1.4088506392336444,0.0540805247608645,84.63471992894785,非严格净现金；利润趋势弱,Clean,10,暂未命中明显治理红旗,关联交易 7 次,0,0,0,0,7,0,0,0,0,0,0,0,connected: ANNOUNCEMENT CONTINUING CONNECTED TRANSACTION UNDER THE CAR PARKS LEASING FRAMEWORK AGREEMENT || connected: ANNOUNCEMENT CONTINUING CONNECTED TRANSACTION UNDER THE HUMAN RESOURCE SERVICE FRAMEWORK AGREEMENT,,
B,72.71645716811446,01336.HK,新华保险,补充宽筛,金融口径,154417556700.0,418455811.69,1.1021297192642787,3.747241045498548,0.1884254541346133,-9.396722956956358,0.0782229706138071,4,0.3329015544041451,同比增长,同比增长,5.338324918485236,,70.67016672190964,非严格净现金；金融口径另看,Clean,18,暂未命中明显治理红旗,关联交易 4 次；董事/核数师变动较多 5 次,0,0,0,0,4,0,0,0,0,0,5,0,connected: CONNECTED TRANSACTION FURTHER ANNOUNCEMENT ON REDEMPTION OF THE FUNDS || connected: CONNECTED TRANSACTION REDEMPTION OF THE FUNDS || director_auditor_change: RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR || director_auditor_change: RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR,,
B,72.24636159032825,02167.HK,天润云,补充宽筛,,547988240.0,30498.0,0.901529411764706,8.14164705882353,2.3587524708983088,0.3951252676517292,0.0298893275519927,1,0.2609253230738877,同比增长,稳定,0.4910007273604759,0.1845713722008483,79.66587005649282,现金流覆盖弱,Clean,4,暂未命中明显治理红旗,盈利警告 2 次,0,0,0,0,0,0,0,0,0,0,0,2,profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
B,71.91977902334249,02119.HK,捷荣国际控股,原始初筛,,342347468.4375,51260.0,0.6531250000000001,8.015625,0.8225325204997209,-0.0872490325000112,0.0772023341099282,4,0.6848436622355365,同比下滑,稳定,1.541884561462982,0.0996068152031454,83.06788398705689,非严格净现金；利润趋势弱,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B,70.01578980647434,00398.HK,东方表行集团,原始初筛,,1603408556.7177918,708500.0,0.8880981595092026,8.901165644171781,2.01682539482712,0.2668660006878781,0.0,1,,高点回落,稳定,1.7945772657132282,0.3515111825524399,88.11399177373266,一次性偏高；利润趋势弱,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B,69.14557548667818,02457.HK,步阳国际,补充宽筛,,320000000.0,16150.0,0.7,26.12,2.371722279099893,0.410325,0.0,1,,同比下滑,稳定,1.5516124983452428,0.0657989877078814,84.77561214750543,利润趋势弱,Clean,4,暂未命中明显治理红旗,关联交易 1 次；盈利警告 1 次,0,0,0,0,1,0,0,0,0,0,1,1,connected: CONNECTED TRANSACTION - PROVISION OF FINANCIAL ASSISTANCE || director_auditor_change: (1) RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR AND (2) APPOINTMENT OF INDEPENDENT NON-EXECUTIVE DIRECTOR || profit_warning: PROFIT WARNING,,
B,69.10574356563701,02420.HK,子不语,补充宽筛,,1910000000.0,187245.0,2.1044908616187987,6.403237597911227,0.878434843073422,-0.0402743455497382,0.0311649214659685,2,0.1988113589510242,同比增长,同比增长,0.7069195587278742,0.0202031833293092,70.55202785221016,非严格净现金,Clean,10,暂未命中明显治理红旗,关联交易 2 次；盈利警告 3 次,0,0,0,0,2,0,0,0,0,0,1,3,connected: CONNECTED TRANSACTION GRANT OF AWARDED SHARES TO A DIRECTOR || connected: CONNECTED TRANSACTION ENTERING INTO THE INFORMATIZATION CONSTRUCTION AND DEVELOPMENT CONTRACT || director_auditor_change: (I) RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR; (II) CHANGE IN COMPOSITION OF ESG COMMITTEE; AND (III) CHANGE OF COMPANY SECRETARY AND AUTHORISED REPRESENTATIVE || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
B,68.43483756020296,00606.HK,中骏商管,原始初筛,,464400000.0,1482255.0,0.152,7.240000000000001,1.8102145626369563,1.283425925925926,0.0,1,,高点回落,稳定,2.189220812611153,0.9036881000069066,91.33293263493856,一次性占比高；利润趋势弱,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B,68.32258258626757,01339.HK,中国人民保险集团,补充宽筛,金融口径,215813074045.0781,227430874.26,0.60046875,4.575,0.0954417248213679,-6.737645559398685,0.0616320399440756,4,0.2878568182310039,稳定,同比增长,2.654667773299133,,64.62821794239363,非严格净现金；金融口径另看,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,3,0,director_auditor_change: ANNOUNCEMENT ON RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR || director_auditor_change: ANNOUNCEMENT ON RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR,,
B,67.8383177453192,01851.HK,银杏教育,补充宽筛,教育,3750000000.000001,2922520.0,3.072687224669604,20.837004405286347,0.5068744919952607,-0.0650375999999999,0.0,0,,稳定,稳定,1.6850367551621988,0.0189395337393122,63.08367436967493,非严格净现金,Clean,2,暂未命中明显治理红旗,盈利警告 1 次,0,0,0,0,0,0,0,0,0,0,0,1,profit_warning: PROFIT WARNING,,
B,67.81998241904955,01289.HK,盛力达科技,原始初筛,,280320000.0,166755.0,0.3392957746478873,7.485070422535212,1.790558749090611,0.5504637557077625,0.0365296803652968,3,0.3028779319116211,同比下滑,同比下滑,1.4232288931672137,0.2399065337631991,97.5699875501958,利润趋势弱,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B,66.67495850976759,00552.HK,中国通信服务,原始初筛,,26942211576.0,24806825.21,0.5103217821782178,6.74009900990099,0.209142035337087,-2.571218209187743,0.0594674269957562,4,0.4438159466750729,稳定,稳定,1.2350157209830157,0.4741440419011645,42.47824060237952,一次性偏高；非严格净现金,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,3,0,"director_auditor_change: Resignation of Director, Proposed Appointment of Director and Change of Important Executive Positions || director_auditor_change: Resignation of Director, Proposed Appointment of Director and Change of Important Executive Positions",,
B,65.9452622401503,00057.HK,震雄集团,原始初筛,,971064864.0,521760.0,0.3117791411042945,6.481226993865032,0.4973865565802177,-0.5677585327605882,0.0474257197920817,4,0.8317888002110679,稳定,稳定,1.896703891506792,0.9889519161005212,56.9114895132957,一次性占比高；非严格净现金,Clean,2,暂未命中明显治理红旗,关联交易 1 次,0,0,0,0,1,0,0,0,0,0,0,0,connected: CONNECTED TRANSACTION IN RELATION TO OFFER TO LEASE,,
B,65.6483405346163,01407.HK,交运燃气,补充宽筛,公用/基建,246400000.00000003,37460.0,0.7118644067796611,7.840000000000001,0.8901164730809281,-0.1109212662337662,0.0604383116883116,4,0.52445853143159,高点回落,稳定,1.1985834679229803,0.0748019017432646,72.56133397385109,非严格净现金；利润趋势弱,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B+,135.64304260653282,02518.HK,汽车之家-S,原始初筛,,18776026936.0,346174.0,0.7244161849710983,14.89314450867052,4.79378702957582,0.8109159649109272,0.1349182129230409,4,1.026624758287532,稳定,稳定,1.0206530462673638,0.1396657956931863,126.62290385742332,派息偏激进,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B+,126.05066944540536,02102.HK,德利机械,原始初筛,,270000000.0,51450.0,0.623793103448276,9.79448275862069,3.169806546592138,0.311848368,0.1011988888888889,4,1.0652274260554628,同比增长,同比增长,2.437572138264769,0.196889535915918,117.42259962135088,派息偏激进,Clean,12,暂未命中明显治理红旗,关联交易 3 次；盈利警告 3 次,0,0,0,0,3,0,0,0,0,0,0,3,connected: DISCLOSEABLE AND CONNECTED TRANSACTION IN RELATION TO ACQUISITION OF THE ENTIRE EQUITY INTEREST AND THE SALE DEBT IN THE TARGET COMPANY AND NOTICE OF EGM || connected: DELAY IN DESPATCH OF CIRCULAR IN RELATION TO DISCLOSEABLE AND CONNECTED TRANSACTION || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
B+,119.7432340959466,02555.HK,茶百道,原始初筛,消费,6826670235.000001,5137386.0,1.5529411764705885,7.6579411764705885,3.823643900868688,0.3353473833059697,0.1601731096360772,4,1.3584955590591097,同比增长,稳定,1.008744978092463,0.1862586144562596,120.78954135710534,派息透支,Clean,4,暂未命中明显治理红旗,盈利警告 2 次,0,0,0,0,0,0,0,0,0,0,0,2,profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
B+,117.59218219933874,02176.HK,赛迪顾问,补充宽筛,,476000000.0,27500.0,3.3731578947368424,5.78,1.2293351302785265,0.1136827731092437,0.1617647058823529,4,1.0348071495766695,稳定,稳定,1.498583939833363,0.0347802714688885,115.77132240770968,派息偏激进,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B+,114.66979878304475,06601.HK,朝云集团,原始初筛,,2653333665.0,2235890.0,0.796,10.718232558139537,3.4077474766080145,0.7833251533406372,0.0604522537500009,4,0.7170798220712162,稳定,稳定,1.0491760055078323,0.4979413013836422,118.2807792423305,一次性偏高,Clean,2,暂未命中明显治理红旗,关联交易 1 次,0,0,0,0,1,0,0,0,0,0,0,0,connected: CONNECTED TRANSACTION ACQUISITION OF 100% EQUITY INTEREST IN GUANGDONG ZHONGKEYAN,,
B+,113.26905649146607,02660.HK,禅游科技,原始初筛,,2238152443.7837834,567400.0,0.7783783783783784,5.808648648648648,8.819341294909513,0.9036663278309686,0.1527259686664229,4,0.9299283757012194,同比下滑,稳定,0.9760469880771924,0.2694580303461601,124.78914130067344,利润趋势弱,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B+,112.95418779145342,02219.HK,朝聚眼科,原始初筛,,1699485005.0,471395.0,0.6413709677419356,8.366975806451613,2.4231736020657664,0.513045421074486,0.0473437539979942,4,0.4141895390989125,稳定,稳定,1.6876206305921655,0.4024312464226335,108.2302074639696,一次性偏高,Clean,6,暂未命中明显治理红旗,关联交易 3 次,0,0,0,0,3,0,0,0,0,0,0,0,connected: CONNECTED TRANSACTION - SUBSCRIPTION OF INTEREST IN THE FUND || connected: SUPPLEMENTAL ANNOUNCEMENT CONNECTED TRANSACTION - TENANCY AGREEMENT,,
B+,104.1814677821257,02111.HK,超盈国际控股,原始初筛,,2464344960.0,924820.0,0.6544769874476988,4.472259414225941,0.7476986087494315,-0.2565760660552976,0.1082719023963268,4,0.5357843724041367,稳定,稳定,2.181764596292732,0.1388263161140311,100.77975867484088,非严格净现金,Clean,18,暂未命中明显治理红旗,关联交易频繁 11 次,0,0,0,0,11,0,0,0,0,0,0,0,connected: CONNECTED TRANSACTION RENEWAL OF BAIHAO LEASE AGREEMENTS || connected: CONTINUING CONNECTED TRANSACTION SALES AGREEMENT,,
B+,104.02053606936828,02517.HK,锅圈,原始初筛,,4519092200.0,48917324.0,1.3695652173913042,9.425271739130435,0.844696358949354,-0.0707624420674577,0.1292246261317704,3,0.9241671017311716,同比增长,同比增长,1.9334005390729856,0.2165188987400839,103.04506952918952,非严格净现金,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,
B+,104.00408511296618,01458.HK,周黑鸭,原始初筛,消费,2434846050.0,1544205.0,0.646829268292683,14.030487804878048,0.8555699278733521,-0.0624129808946237,0.1134835609011091,4,0.6210591478824701,同比增长,稳定,7.064985054518516,0.3264876317872003,108.5288676962927,非严格净现金,Clean,8,暂未命中明显治理红旗,盈利警告 6 次,0,0,0,0,0,0,0,0,0,0,0,6,profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
